X_Mill1_Leh_100300600020_Leh_Atta	3.39
X_Mill1_Leh_100300600020_Leh_Wheat1	1.0
X_Mill1_Leh_100300600021_Leh_Atta	2.4
X_Mill1_Leh_100300600021_Leh_Wheat1	1.0
X_Mill1_Leh_100300600022_Leh_Atta	6.0
X_Mill1_Leh_100300600022_Leh_Wheat1	1.0
X_Mill1_Leh_100300600023_Leh_Atta	10.35
X_Mill1_Leh_100300600023_Leh_Wheat1	1.0
X_Mill1_Leh_100300600024_Leh_Atta	5.67
X_Mill1_Leh_100300600024_Leh_Wheat1	1.0
X_Mill1_Leh_100300600025_Leh_Atta	6.96
X_Mill1_Leh_100300600025_Leh_Wheat1	1.0
X_Mill1_Leh_100300600026_Leh_Atta	10.8
X_Mill1_Leh_100300600026_Leh_Wheat1	1.0
X_Mill1_Leh_100300600027_Leh_Atta	7.95
X_Mill1_Leh_100300600027_Leh_Wheat1	1.0
X_Mill1_Leh_100300600028_Leh_Atta	3.42
X_Mill1_Leh_100300600028_Leh_Wheat1	1.0
X_Mill1_Leh_100300600029_Leh_Atta	8.97
X_Mill1_Leh_100300600029_Leh_Wheat1	1.0
X_Mill1_Leh_100300900003_Leh_Atta	12.84
X_Mill1_Leh_100300900003_Leh_Wheat1	1.0
X_Mill1_Leh_100300900012_Leh_Atta	7.68
X_Mill1_Leh_100300900012_Leh_Wheat1	1.0
X_Mill1_Leh_100300900017_Leh_Atta	12.0
X_Mill1_Leh_100300900017_Leh_Wheat1	1.0
X_Mill1_Leh_100300900019_Leh_Atta	24.42
X_Mill1_Leh_100300900019_Leh_Wheat1	1.0
X_Mill1_Leh_100300900020_Leh_Atta	32.82
X_Mill1_Leh_100300900020_Leh_Wheat1	1.0
X_Mill1_Leh_100300900025_Leh_Atta	6.51
X_Mill1_Leh_100300900025_Leh_Wheat1	1.0
X_Mill1_Leh_100300900032_Leh_Atta	21.42
X_Mill1_Leh_100300900032_Leh_Wheat1	1.0
X_Mill1_Leh_100301000000_Leh_Atta	37.53
X_Mill1_Leh_100301000000_Leh_Wheat1	1.0
X_Mill1_Leh_100301000001_Leh_Atta	7.08
X_Mill1_Leh_100301000001_Leh_Wheat1	1.0
X_Mill1_Leh_100301000002_Leh_Atta	8.43
X_Mill1_Leh_100301000002_Leh_Wheat1	1.0
X_Mill1_Leh_100301000003_Leh_Atta	19.29
X_Mill1_Leh_100301000003_Leh_Wheat1	1.0
X_Mill1_Leh_100301000004_Leh_Atta	4.23
X_Mill1_Leh_100301000004_Leh_Wheat1	1.0
X_Mill1_Leh_100301000005_Leh_Atta	32.22
X_Mill1_Leh_100301000005_Leh_Wheat1	1.0
X_Mill1_Leh_100301000006_Leh_Atta	6.21
X_Mill1_Leh_100301000006_Leh_Wheat1	1.0
X_Mill1_Leh_100301000007_Leh_Atta	7.5600000000000005
X_Mill1_Leh_100301000007_Leh_Wheat1	1.0
X_Mill1_Leh_100301000008_Leh_Atta	23.16
X_Mill1_Leh_100301000008_Leh_Wheat1	1.0
X_Mill1_Leh_100301000009_Leh_Atta	15.63
